service_id,service_type,service_date,notes,pet_id,staff_id
fe7eafaa-ab65-4929-bc33-b6716e04e764,dental_cleaning,2016-03-19 00:00:00+07,Grooming needs to be done regularly for healthy coat,319924a2-5772-458a-abf8-d2b567a71e85,fb81a400-08a2-4f98-96c7-71a296b3c40f
bb329a6e-9571-4ad1-9032-427326c61769,haircut,2005-11-15 00:00:00+07,Check for ticks or fleas during grooming,a95936c5-6d60-4c2b-88ab-89eab4fc8a5e,77f8434e-5ce3-4408-b567-f8574252c188
72027004-ed8d-475e-99f0-e932afdae920,grooming,2015-12-04 00:00:00+07,Do not bathe if skin is irritated,88902bcf-4e25-425b-ba18-260fd4999679,d2ad82d1-f686-481c-9a29-765ad1fd2a1b
1a136c28-6537-46fb-b5d1-fedf40a8da32,haircut,2001-11-25 00:00:00+07,Check for any skin irritations,c02153b0-21c8-47e6-a572-4c972d1b1ecb,a9154f06-e973-4529-bcf3-fc7733cc28f7
c974f2e8-d261-4f8e-85c7-6927da121e65,nail_trim,2001-05-19 00:00:00+07,Do not trim nails,b5aed7d4-3528-4579-a54d-55a4de291e65,e003d879-2744-42a9-91b5-132a097f5fb4
8ad888e8-c5f4-4b8e-931b-c97e127405d7,bathing,2007-10-26 00:00:00+07,Nail trimming should be done carefully to avoid injury,c39c0ea5-cccc-4671-975e-ac1a76c26ebc,b59dd49f-466b-4c15-ae05-0db8ab810263
73b41db1-414b-431c-b685-ea90087bf4bd,grooming,2017-02-18 00:00:00+07,Light trimming only,757cdc3e-1cab-4feb-aa96-d41c71400f30,57b602e5-c2c9-4358-b15d-651412f69401
c4355a24-cfd5-4b9d-8589-c06c806ed7f3,dental_cleaning,2001-11-25 00:00:00+07,Check for ticks or fleas during grooming,3100e4e7-978f-4125-835b-9e0cff1b50c5,040a1b87-271d-48cd-8906-3b584bf768aa
3f93f2e5-f92a-4cfb-ade5-a32f341396d5,grooming,2002-05-09 00:00:00+07,Special care for elderly pet,8c3e4560-dda6-4ee8-89ce-cf907260682b,0b5f28ce-e11a-4589-aa3d-b49b50d329c2
d387dbb1-69b0-4ad0-8de7-ea14bc4063a0,grooming,2023-01-03 00:00:00+07,Nail trimming should be done carefully to avoid injury,4c4895ff-6fc2-49bd-ac5b-ce70f2f2859a,903c2b5f-e3ea-499b-bb3b-0b0119fe8b0d
d0af5702-94e9-462e-8250-f2faa5f0cacb,grooming,2013-05-07 00:00:00+07,Check for any skin irritations,af202511-fa12-437d-bbca-203adf69817b,bacb6ea8-4cc2-470b-a0df-7ba914009094
408e4e79-eba3-4c41-9387-a40a0045c460,grooming,2014-04-06 00:00:00+07,Grooming needs to be done regularly for healthy coat,0f7c4fc6-e523-4fb6-a298-5fcdddddd301,c77d7d5e-3edf-4385-a623-eb6755c5637f
12ec9e88-7422-4d3e-8f81-3729482ef66c,grooming,2006-09-26 00:00:00+07,Use calming spray before grooming,4653833b-f8dd-4000-b3f0-e9ed29c38baf,d2ad82d1-f686-481c-9a29-765ad1fd2a1b
f23066a9-77ff-4ecc-91e6-d076b789ba33,nail_trim,2018-01-09 00:00:00+07,Special care for coat,f9b23567-c2b4-48c5-8bd6-138ef151f9cc,0e87a3e7-2191-4089-92f8-3002cf1acd57
3b3d1c46-7955-467b-a19e-8984cde85e02,nail_trim,2020-11-19 00:00:00+07,Check for parasites before grooming,0a73f3f0-0604-4ef2-aeea-0ffda0e40381,5e7a318c-92b3-4796-8436-311a8fd9a466
215b7618-6e97-4973-80fd-533637ec4665,dental_cleaning,2017-10-21 00:00:00+07,Do not bathe if skin is irritated,e9b60d39-cde2-46ba-bc22-b9fea4bd6213,6d851902-c0e0-4612-afa8-002be4e5b27e
81ca12e5-aaea-4c2e-952e-cee27b5dfff1,dental_cleaning,2015-05-09 00:00:00+07,Do not bathe if skin is irritated,6dfda04c-3210-477b-bf6f-e57239a65844,69df9a5e-187b-464b-b5f0-84e4bf10dfdb
cf70f33e-7a84-4288-ac99-f92de6e6aba1,dental_cleaning,2023-03-20 00:00:00+07,Use pet-safe grooming products,22b5e085-e962-4784-8755-9bb63cb94944,96ed3445-5a7f-4f2c-aded-5c82df8aa250
54b4a5ac-2bb6-4181-8cd9-bb6fadc5da47,dental_cleaning,2023-12-06 00:00:00+07,Prefer hypoallergenic products,9edb3065-9fb9-4486-bf9a-9d85e9ebe6c3,a1cd9473-6617-44f4-862e-05eebcc0a439
a003e7f2-32bf-4fda-b1f6-436e4ecc8c65,haircut,2022-06-18 00:00:00+07,Brush thoroughly before service,65debe89-1187-4b46-94cc-f5eba97ec98d,80fcff5f-14af-4221-9273-3279125ac847
ba2f70db-a2e3-47f6-8ef1-2514d8ca2cdf,haircut,2003-12-03 00:00:00+07,Brush thoroughly before service,1e7aec40-f6dc-4358-8471-57b7c97aab0a,a9c5e2ec-1b94-40ad-8462-960f685889f1
a220dee8-ea67-4f8c-8f8e-0c3641bcc25c,nail_trim,2000-09-22 00:00:00+07,Special care for coat,07ea5214-52be-47ac-b16c-4676cdb764d3,4e932fe1-3e71-4831-8ad6-2712b88204a4
b1ebc1a2-25a5-49db-9cda-b38a88180b85,haircut,2019-12-30 00:00:00+07,Do not bathe if skin is irritated,cad89368-b77e-4c2d-a731-2ea3ea41fdba,97411cb2-9dc1-4db1-9523-c24003fd502c
0f52fed4-b613-4a34-96ca-c6bc4472786b,bathing,2000-12-05 00:00:00+07,Sensitive to loud noises,bc517a61-6955-43ce-a0b5-4330fd4f7ddd,6957b22d-260a-44b5-874d-a5d4d63f27e1
a0f06c5e-df5c-4001-a459-350410015ea4,dental_cleaning,2009-01-27 00:00:00+07,Do not trim nails,ed83e990-9486-42eb-a7ac-635e19cba957,c73856a3-e8e4-4941-910f-accbddbb7da6
5867a271-258e-4b3a-98aa-fca3e7d0985a,haircut,2024-02-07 00:00:00+07,Nail trimming should be done carefully to avoid injury,e9badd63-dcda-4640-ae87-c861253e041e,bad92d22-dafc-4480-b866-716948d3011d
90a80b6c-cfba-4d50-8f8d-743ca092378e,nail_trim,2009-01-13 00:00:00+07,Avoid using strong shampoos,d1f0d10a-59b5-4e0c-aa9c-2f3b7a698305,8e4d5275-6031-481e-b56b-496700291e5a
9034102f-dc02-435c-8264-0e0a566186f8,bathing,2001-05-04 00:00:00+07,Special care for elderly pet,ab92cd41-049f-4527-849c-ccaaa16832ea,e003d879-2744-42a9-91b5-132a097f5fb4
5f66762b-2677-4c36-aacb-0ee14c765bff,haircut,2002-06-29 00:00:00+07,Special care for elderly pet,61d428a6-136a-42cb-9bff-a8861f43c602,961b9265-d2ee-4aaf-a872-af1b990318ed
34211671-e63f-48eb-a0bf-845e829dc54c,dental_cleaning,2023-01-21 00:00:00+07,Use moisturizing conditioner,d3daead7-cc5e-4fdb-91e5-9415ed53f667,5c77e60f-5497-438b-aee3-b20c46a31a64
9693ad9d-fe51-411f-af77-6058cb6cb986,dental_cleaning,2002-06-07 00:00:00+07,Check for any skin irritations,dd8dae55-140e-42ef-a71c-bee852c4dc0f,57b602e5-c2c9-4358-b15d-651412f69401
992c8a7f-a594-40f2-b469-167c672e05d8,bathing,2008-07-31 00:00:00+07,Brush thoroughly before service,2fbf9828-be69-4fc7-99f8-5729e11284bb,6d851902-c0e0-4612-afa8-002be4e5b27e
1769af91-afa5-403f-b375-7ad4244d08f0,nail_trim,2022-05-14 00:00:00+07,Prefer hypoallergenic products,88167653-c95d-4216-af1c-c80e04a3dd11,6e133ba4-95f8-4352-92c2-a29b7f509c4a
a18f16a4-56e2-495f-9db6-c77de9894ed8,grooming,2005-11-30 00:00:00+07,Do not trim nails,6e472953-640c-4332-b855-0d45ad4a01a5,3d0bbbf0-73bf-4e5e-8e66-fd267720a19f
18d567ea-efa0-44b8-bc23-28f44ccb8b47,grooming,2008-07-05 00:00:00+07,Requires special treatment for matted fur,4eeabad7-d2e5-41d6-a67a-c477a7baf4cb,5cb4db40-4a0b-4504-878a-1813c2d56473
6e197e7e-8f48-499c-9adb-de487984f4b3,bathing,2008-05-31 00:00:00+07,Special care for coat,88fdf28d-2ddc-4d75-9364-74c765f50d99,e4a7c82c-8e42-4c1e-b1ea-6ce6fbb43d68
f47781bd-c8f3-47b9-9a41-e20f9092103b,grooming,2019-10-08 00:00:00+07,Follow up after 2 days to ensure comfort,6d18b4f1-21ee-445c-a04d-214804a86bb0,d2ad82d1-f686-481c-9a29-765ad1fd2a1b
406548ef-88da-4dd2-abcc-1a09578c66a0,dental_cleaning,2001-05-01 00:00:00+07,Brush thoroughly before service,9c861093-52a1-42c6-a02b-4ec440c5f13a,6957b22d-260a-44b5-874d-a5d4d63f27e1
04e8ec3f-9ace-426e-ad10-0295a0283651,haircut,2010-04-07 00:00:00+07,Sensitive to loud noises,ee89b3bd-5785-4056-9167-aca82823f943,83d8516d-c8f4-4b2a-a804-aeaf64784d76
f7a3c2ab-18c8-4a70-94b2-dc003e813b6e,grooming,2022-01-11 00:00:00+07,Needs a gentle grooming,2e720766-7d38-4326-8930-599fe85bd989,8a7bfd8d-5084-4b13-9d81-28eb21111aa7
517c83db-9829-44aa-aafc-60eb44ec72a0,bathing,2006-07-06 00:00:00+07,Maintain gentle temperature for bath,0fff6024-e34d-4a66-8e20-b35ee6bf6dae,0a072ed0-8644-4e9b-9642-eac56eb9be23
5ae65ad9-a501-4412-8014-d5115206834c,nail_trim,2017-02-13 00:00:00+07,Special care for elderly pet,e4b3a930-178a-4a0f-80ac-461b255dd1fa,6143512c-f7d1-41bd-bacf-fd4cd790b297
0134685f-aa21-4ccf-8042-33a57cbf438c,grooming,2009-11-24 00:00:00+07,Grooming needs to be done regularly for healthy coat,7a28c42e-ba22-4077-a96b-1d7875d77581,dd38f3c5-c57d-4b6e-88e7-627db081ffa9
72505bbc-f32a-45a4-85e4-d74e2dccdf6c,grooming,2003-11-02 00:00:00+07,Needs a gentle grooming,2bba2aa6-ceca-4bb6-82a9-46613185f2e1,961b9265-d2ee-4aaf-a872-af1b990318ed
80ad6bc8-d599-497f-9e4d-86413b8a4f00,dental_cleaning,2022-07-20 00:00:00+07,Requires special treatment for matted fur,30ef067c-9196-402c-877d-9d1db71b72e8,b269d019-21fc-4990-bd31-33fd8165458b
9c84d705-85ea-4c1c-b5ad-086fcac2f00a,bathing,2025-03-06 00:00:00+07,Use soft brush for sensitive skin,22ab2c96-209c-4ac0-8d09-90453974c131,4695f1c4-91b6-48e3-9704-f1ae9eb62f5b
b33e3060-5ed9-403a-8a8e-510d1ca80040,grooming,2018-02-26 00:00:00+07,Avoid water near ears,9c528ad5-a9e0-48ef-bba9-a2af67822aa6,5cb4db40-4a0b-4504-878a-1813c2d56473
9c93f782-03b9-4e92-a752-50129f38d68e,grooming,2019-02-06 00:00:00+07,Use pet-safe grooming products,5ea510bb-1ea0-4144-b036-10b60fd45bb1,bd10350f-2fb6-41fe-827d-d8342db442cd
c20685d1-c222-4baa-a65e-63bf5f16d1d1,bathing,2004-07-25 00:00:00+07,Special care for elderly pet,40ba3d5a-6228-4c87-9d68-9e10b9cb718c,71d9f58d-33f7-49f3-8a79-ac7b1bf10909
3082d357-e7d4-42fe-b03a-849362970c43,nail_trim,2004-02-24 00:00:00+07,Do not bathe if skin is irritated,c535ca16-27a5-4563-aac9-7759839986ac,c77d7d5e-3edf-4385-a623-eb6755c5637f
e4f210f6-3eb8-4b2c-b005-d8ec7bec6406,haircut,2002-01-24 00:00:00+07,Needs a gentle grooming,15c45032-67c3-45bf-b6c7-98f0dca765cb,b770bf74-e2a7-4bb6-99be-61c91d3546a5
61dde0b3-bf02-4068-a97f-1c7e523c7707,bathing,2005-02-10 00:00:00+07,Do not trim nails,ed83e990-9486-42eb-a7ac-635e19cba957,f8d173cf-1ae4-4886-90ee-d3019db2162e
e75b1ebe-936a-460c-9140-71c902f9a919,grooming,2015-07-10 00:00:00+07,Use pet-safe grooming products,2f8c62da-853b-4d30-91dc-beef9a376ce8,c9640fd1-3aec-4cfc-b534-85beaaba08cb
afff10f1-c70b-438e-8396-45fc3bff4ecb,dental_cleaning,2008-08-25 00:00:00+07,Use moisturizing conditioner,95879d7e-c04d-4edb-8a23-2a74930c5c86,fb6b964e-04c4-4866-b44e-d5dcd4aee43b
d4d95ef0-45a9-46c9-aee0-efefd0587fe8,grooming,2004-02-23 00:00:00+07,Use calming spray before grooming,eea32b22-e3e6-4c24-bd97-86a026095d6f,220e3838-5b19-4bf4-b019-1d3c4fe08fc8
162b85a7-e54d-42af-b984-8a6ad29291c2,haircut,2008-01-08 00:00:00+07,Special care for coat,6152ccaf-9ef6-457e-af00-668545057059,6957b22d-260a-44b5-874d-a5d4d63f27e1
5733138b-8e1d-4c21-a540-e8d1845e4a00,dental_cleaning,2020-10-24 00:00:00+07,Needs a gentle grooming,8ce41e64-d7f1-4b5c-bd97-a299e6e0d202,b01e6877-4437-4dbe-9ec7-8100d13cbee7
02fe8aa4-3dd1-4782-aa73-3a92d0c94857,grooming,2023-04-18 00:00:00+07,Requires special treatment for matted fur,519643d4-81fa-48b0-affd-c69d0c597e31,d0ef698d-7228-4260-9fe7-1dcee2f78b72
b9147a82-429b-4ca3-9e02-142fb4a3689b,nail_trim,2007-09-25 00:00:00+07,Requires special treatment for matted fur,8c3e4560-dda6-4ee8-89ce-cf907260682b,993c6e15-a6ea-4bc9-bd58-64773ddb30f8
2bebde57-9fce-4c47-9b33-cf3b4cdbf1e3,bathing,2000-12-23 00:00:00+07,Sensitive to certain fragrances,ab92cd41-049f-4527-849c-ccaaa16832ea,cf9d8bad-6337-4911-b05b-991c0cd2a52a
0bea8c93-4c7b-4cb7-969b-a2d5296ce3b5,haircut,2022-12-08 00:00:00+07,Do not trim nails,9e130484-b8e6-4b07-b228-c4f8918da7a6,5f535337-bab2-4ecc-a0c7-26ef763a13fd
9b40c535-f771-4226-8733-5532149b33de,haircut,2021-12-13 00:00:00+07,Needs a gentle grooming,5c28493f-b0e7-45bd-82ce-efccf69e8158,fb6b964e-04c4-4866-b44e-d5dcd4aee43b
f5e161ac-91d6-497c-863a-598cc501213e,haircut,2019-04-30 00:00:00+07,Special care for coat,b87c9da3-feb5-46e9-af53-dda698175ee0,cf153a58-1b1e-4956-8e3a-2164310edfd0
15a1eaf1-60bd-4175-a437-d3ebe8f8410e,grooming,2007-10-03 00:00:00+07,Avoid using strong shampoos,499fd2af-ef12-43cf-bec9-c134ae1ce6f5,508d26b7-1d68-43c2-b124-6bf3ca0a9f98
0b015aea-8624-412a-943f-fee6d017764d,haircut,2020-12-11 00:00:00+07,Sensitive to certain fragrances,591df15c-7315-494a-89c6-45115057a79d,af047efc-d7ea-49c6-8e0e-842aa9cef34e
98902f82-415f-484e-bb06-ac016174fa97,bathing,2013-10-13 00:00:00+07,Needs a gentle grooming,6c1cc0b1-df56-4104-86e6-bd992115b0c1,2dfa3cb6-8e1e-42d6-9334-56fdd6035c10
cd1baa4f-fefb-43be-bd72-cdf5c0d12bcc,bathing,2012-06-18 00:00:00+07,Light trimming only,054a7c2c-2baa-470b-9e34-27415496242f,4cd2e87d-c440-45dd-9d4f-f5a573ca7699
d8a12950-7cd9-4b34-a97c-de23165f98ab,haircut,2001-12-16 00:00:00+07,Use only natural products,c05a9f65-5014-4656-956e-79e6f3022190,c9b97c0b-98a4-4829-9116-c9371268bce6
b2148f1a-a38a-4c83-87b2-a4a4a373d97b,bathing,2017-02-18 00:00:00+07,Requires special treatment for matted fur,f2f4dc34-73ce-4ea2-97b1-20793cba965a,5e7a318c-92b3-4796-8436-311a8fd9a466
3312f940-e98a-4ce6-b2fb-ae32b4f1ca75,haircut,2022-02-10 00:00:00+07,Check for any skin irritations,c6343714-900f-4610-86dc-b9d8e00c2aeb,150468d5-9310-434f-9853-ac9c9a13c384
ed3808eb-d1a9-41b9-b6df-414c4e1680c9,haircut,2011-05-09 00:00:00+07,Sensitive to certain fragrances,222ae62d-1f6d-4a36-b697-c27ade0d3d93,0ad70aa8-4b6d-43d3-883a-42f1fafbbcf9
e4dcd3d5-8cdb-478f-b859-6b8e133c1a1e,dental_cleaning,2016-10-06 00:00:00+07,Use moisturizing conditioner,447dc1b3-313b-4b94-8c9e-85be638de666,cf9d8bad-6337-4911-b05b-991c0cd2a52a
7cd37396-f0fa-4cc5-bd4b-2bddb1cb1bca,nail_trim,2002-01-10 00:00:00+07,Prefer hypoallergenic products,3eaa3358-17a7-46cb-abaa-c9a821b26ced,c644bf08-e946-472b-89da-29f6d6abac17
1ad98375-77d8-4a2f-a1ff-cac4fe58da2b,dental_cleaning,2007-04-23 00:00:00+07,Use only natural products,1f4398bd-85db-4201-8fcb-2b0256fbd806,acafc289-d4eb-4e89-a6fa-907b89ba74fd
815ec6f4-adec-4fa2-b582-ec7dfb6e91ed,dental_cleaning,2015-07-16 00:00:00+07,Use soft brush for sensitive skin,e7d40515-138b-4b85-8626-933270cff1ff,7ecf7727-7970-47fb-a86b-72ba25d6f4c8
f773570f-9b91-4f3c-afd7-ae4eb2e4266a,grooming,2006-09-04 00:00:00+07,Check for ticks or fleas during grooming,fcef82bf-6ea3-4c52-af51-b24efea02214,cac42993-c181-43e9-a21e-faa65a3ce402
06181631-2871-4feb-9530-fc21bbcb3792,grooming,2013-12-16 00:00:00+07,Avoid water near ears,ab22ee16-03c6-4766-8069-9c88edbe55d0,0a8c3faa-c02a-4045-a3bc-ab29aa3e3d6a
edeb9d7b-8cc7-4d36-a610-9d55ece4173d,grooming,2022-06-19 00:00:00+07,Check for ticks or fleas during grooming,4137d753-246a-4bcc-b4d7-4adf7b9fe4e0,c4b787c3-cfab-490f-b8b5-81e862eecf83
89fe57f9-697e-49cd-bb4e-28abd36c2cee,bathing,2012-12-07 00:00:00+07,Special care for elderly pet,1e4b5267-fe5d-4fb4-97a3-4b4fe8d890b3,374a2bb2-1a11-4b74-a691-4e61fcff7b92
848f2882-6411-419b-8a9e-fcf071f249a4,grooming,2020-01-11 00:00:00+07,Requires special treatment for matted fur,03b295af-a0ba-4501-a612-4b2d8a217511,b1b11210-6b4f-4632-ab7c-f37db90d09f8
e0373158-5d78-42b7-bf96-627c34287ed9,bathing,2017-10-15 00:00:00+07,Avoid water near ears,9e130484-b8e6-4b07-b228-c4f8918da7a6,c9640fd1-3aec-4cfc-b534-85beaaba08cb
ba73aeb1-2f4f-4f08-aa14-c9ace94a52cd,nail_trim,2013-05-15 00:00:00+07,Brush thoroughly before service,75a3ff38-296d-4b61-b49b-0af20be0b674,b770bf74-e2a7-4bb6-99be-61c91d3546a5
68e0b236-2814-4201-bc25-4038f5c75af0,dental_cleaning,2018-08-14 00:00:00+07,Prefer hypoallergenic products,04e305e3-97ac-4931-9455-905d990261c7,6f08563a-f27f-4ce3-af0c-982f1f18d4f9
8cb64b96-cd56-4900-a340-8520c37ed424,grooming,2009-09-28 00:00:00+07,Sensitive to loud noises,ad87a358-e4d1-41b0-bd5b-589417af7dca,6ee9f494-b192-4be5-a671-f47866777a74
d6fbd190-b307-4bc8-9b18-dbd86549090c,dental_cleaning,2008-04-12 00:00:00+07,Prefer hypoallergenic products,7a01cd5c-cb34-4dcb-80d0-a24796a2eb9b,0a072ed0-8644-4e9b-9642-eac56eb9be23
425182bb-7796-4618-8a08-f25546ca5403,bathing,2014-12-02 00:00:00+07,Do not bathe if skin is irritated,2cee435f-86b6-46da-be8a-c36259d08424,6957b22d-260a-44b5-874d-a5d4d63f27e1
105fe55e-f092-488d-8797-2c93f10ed523,bathing,2008-08-04 00:00:00+07,Prefer hypoallergenic products,59d67508-30de-426f-82f2-11f26f13f5af,37b45687-12ed-4813-b74e-1b7d420e0ef4
521244cc-f454-4a5c-9536-0b25c607f854,bathing,2008-02-23 00:00:00+07,Avoid water near ears,6015afbb-807c-4211-919b-c1dc75f738f0,903c2b5f-e3ea-499b-bb3b-0b0119fe8b0d
38138405-121e-4747-8352-baf7679521b5,bathing,2000-11-13 00:00:00+07,Grooming may take longer due to pet's temperament,b5bcc60c-2a11-4d59-ba94-807dfde01b6d,80fcff5f-14af-4221-9273-3279125ac847
6d703a25-0cbb-4f28-8a88-02d4fdbdeea4,grooming,2006-02-28 00:00:00+07,Nail trimming should be done carefully to avoid injury,d1d999d7-a788-4705-aabd-36ff9bb3759d,83d8516d-c8f4-4b2a-a804-aeaf64784d76
a1c60ebc-d717-4546-8afa-9d146233b796,haircut,2009-02-25 00:00:00+07,Needs a gentle grooming,7a8ac8b1-f199-4298-baa6-436618728df9,e4a7c82c-8e42-4c1e-b1ea-6ce6fbb43d68
8ce62462-a87a-434e-a388-3f59dbfd4001,dental_cleaning,2002-10-09 00:00:00+07,Requires special treatment for matted fur,0cb61ac8-284a-44db-9d5a-b78f047b2b5c,8a7bfd8d-5084-4b13-9d81-28eb21111aa7
a88fb344-e0b5-416f-a02a-193a7107d502,bathing,2014-01-07 00:00:00+07,Grooming may take longer due to pet's temperament,ecb32ee0-b2b8-4137-a2f3-f2706b0cdaf7,988a967b-7d8d-42f9-81ec-a5fdbfae1f01
eba7be6a-1dc7-4c72-b0c1-9c117a14edf8,haircut,2000-07-22 00:00:00+07,Maintain gentle temperature for bath,993b04c4-4714-423b-a146-41246db840c3,e4231f86-48ee-4219-bd63-ff9090eb6d6e
aa389176-af7f-4cf7-92e4-80c6cdd900a9,nail_trim,2025-03-01 00:00:00+07,Grooming needs to be done regularly for healthy coat,13df93bf-e079-444c-b0f1-bd237586e3da,8208f0f1-fb11-404f-81fb-e0fe2fc481e0
ebd3128c-b270-498a-9876-54dea2db95da,bathing,2003-11-19 00:00:00+07,Special care for elderly pet,e07692ed-96f4-4804-a609-ceb62b2c8a82,b770bf74-e2a7-4bb6-99be-61c91d3546a5
15216bd5-bad5-4c94-a4ca-c0143571b8d9,nail_trim,2019-05-27 00:00:00+07,Use soft brush for sensitive skin,6278525f-be5e-4638-8f91-ee2ccf2abc9c,5f535337-bab2-4ecc-a0c7-26ef763a13fd
af4ca74d-e4b3-4f59-9a72-c6c7c540cfd5,dental_cleaning,2003-04-02 00:00:00+07,Sensitive to loud noises,b5aed7d4-3528-4579-a54d-55a4de291e65,cf9d8bad-6337-4911-b05b-991c0cd2a52a
54f5259b-7b75-41c7-8852-32031b4d0918,bathing,2016-04-24 00:00:00+07,Use moisturizing conditioner,2439b8ac-6c9c-4611-932f-1e408cadc1c2,cf9d8bad-6337-4911-b05b-991c0cd2a52a
3f55e7d6-2240-4657-b102-5e31d94eaddf,dental_cleaning,2002-10-04 00:00:00+07,Check for parasites before grooming,08ff143b-3ad5-494c-90ff-c20be2717f66,dab552dd-9544-48ef-9438-a9def7ca4f13
1130c3d5-d341-44c0-8456-ac66dfd69956,dental_cleaning,2010-07-10 00:00:00+07,Check for parasites before grooming,e1fb409c-8b55-483d-8a1e-8d25d4b517fe,caddb1b9-c89b-4d08-b893-bccbd5d7e2e8
e81b2cce-4ffb-4f88-a1df-287d934c7e2d,dental_cleaning,2006-06-04 00:00:00+07,Check for ticks or fleas during grooming,c19684bb-1b68-467a-99f2-b979207e0917,040a1b87-271d-48cd-8906-3b584bf768aa
95fecae0-a3f3-45d2-80e9-0550c872f29d,haircut,2013-11-19 00:00:00+07,Grooming may take longer due to pet's temperament,fc7bbb47-1165-4a10-a3e7-c3cb94e8b8e6,8fec7236-ae69-4cdc-8e32-be45be2ea437
4b4100e2-15e7-495b-a35e-023afbf06a50,bathing,2003-04-28 00:00:00+07,Prefer hypoallergenic products,f2f4dc34-73ce-4ea2-97b1-20793cba965a,508d26b7-1d68-43c2-b124-6bf3ca0a9f98
a246286d-2689-4292-8afc-94caaf303364,haircut,2009-06-16 00:00:00+07,Do not bathe if skin is irritated,4d66f774-fcdb-4c84-b9b5-2c37461fbce2,eb6f2b61-b3f7-427e-bb7e-a932ad0355ac
8b4a649c-af7a-466e-960f-5c8ac34a35d8,nail_trim,2011-08-30 00:00:00+07,Check for parasites before grooming,89e25545-b096-4493-a78c-01ea43f77f4d,01243cca-3841-4158-b375-4cf95720f081
47d0d0da-735d-414b-a4f3-2bf4355dff39,dental_cleaning,2010-02-21 00:00:00+07,Requires special treatment for matted fur,0c619f11-8b8b-4b3c-99d7-d1b4c5c9901a,220e3838-5b19-4bf4-b019-1d3c4fe08fc8
501720af-7aa9-43ef-b007-6072cf5969c0,grooming,2003-11-29 00:00:00+07,Use only natural products,1fbe75df-8bc7-480e-aa14-d15e4f7acdba,0b5f28ce-e11a-4589-aa3d-b49b50d329c2
6ebe0c5f-c6c0-4485-abaf-4bee508936f3,nail_trim,2011-10-03 00:00:00+07,Grooming may take longer due to pet's temperament,0ea577bb-3893-441e-90a2-cedee1ddb230,5f0cf5be-a023-40cd-a4a6-f03ea0144a04
b48a230b-167e-48dd-aae6-b5d8d7461c6d,nail_trim,2002-02-19 00:00:00+07,Special care for elderly pet,ee61a974-6f1c-4765-8b60-df0c6cd68dd2,cf36da84-c96d-4d6c-a257-c4d6b69dee9d
b603d4db-c558-439c-80eb-f288e5fbaf8e,bathing,2007-10-30 00:00:00+07,Special care for coat,9df9a67b-8bc6-4dde-85e7-af9b5b73b755,db4a71d5-0a93-4ba3-a105-ebb64a68f3e7
28b3909a-069d-4927-89a3-11a7de2629d6,nail_trim,2012-01-29 00:00:00+07,Grooming may take longer due to pet's temperament,0ec65a4b-4b9d-40f1-a5bc-b7c7cfbf1cf8,c73856a3-e8e4-4941-910f-accbddbb7da6
75637808-458c-430f-94c7-a72fa211c046,grooming,2006-02-23 00:00:00+07,Brush thoroughly before service,096106f0-eb6c-405b-8920-10dce9cb24d1,993c6e15-a6ea-4bc9-bd58-64773ddb30f8
d19ee024-4fe9-4ca3-b6e6-5fcab6ce4228,bathing,2003-01-09 00:00:00+07,Check for parasites before grooming,7600ce20-1a28-4a76-9833-1d98946108fe,464699eb-0703-45d4-a294-b2c21e3de0e4
d7d60b6d-b6db-4f46-9714-8ef974df458d,grooming,2024-07-23 00:00:00+07,Special care for elderly pet,b4556c90-88ae-49eb-a24c-dd76cb758ec3,5c5025c2-8b1c-43c7-ab57-1b686817c021
c7a3d1c5-c4d1-42d6-ba1b-80ff5ef02066,nail_trim,2008-05-24 00:00:00+07,Use calming spray before grooming,e5ba6183-d802-4824-8e34-93c5995383bf,dab552dd-9544-48ef-9438-a9def7ca4f13
37e03407-c79e-4498-800e-b6aadd35832a,grooming,2017-01-23 00:00:00+07,Check for parasites before grooming,a26603bc-9fec-4f89-ac70-d452b0b775f2,8499c576-c90e-428f-a69c-8992a8eb31b1
69d49c80-2392-408b-91fa-f80f7542109b,nail_trim,2011-03-18 00:00:00+07,Grooming may take longer due to pet's temperament,2c756be5-a635-40ae-9454-f67cc75acb0f,bb7d95ae-576a-4f6f-b81a-3e7fc9ae07ee
3e53b859-9eeb-4e28-9a78-8d98384d21c2,dental_cleaning,2017-11-12 00:00:00+07,Use calming spray before grooming,147de1f9-7333-47cf-ac61-b7b79847f341,0b5f28ce-e11a-4589-aa3d-b49b50d329c2
e5f5a597-1b43-4a8b-8196-2fe89b20893b,grooming,2020-08-11 00:00:00+07,Grooming may take longer due to pet's temperament,dae3f1c9-588e-44fd-b076-b4f60c49dca7,e4148937-626c-4053-9e9e-df25343e0bb9
a886ce84-40ad-4b91-9d26-e082f20504a9,haircut,2013-08-05 00:00:00+07,Use calming spray before grooming,c05b2be5-2b39-460e-8926-1400322c2a9b,19d9742c-f9ff-446f-958a-0fbe788bd943
d4ab6476-25f6-4e9a-aa15-e547613bcaab,bathing,2024-05-25 00:00:00+07,Use only natural products,2fdf006f-ebfe-4d1a-b6eb-546dfc47b9ac,43846b2c-e792-4f9c-8cb2-3534fc607fc3
c9d45920-f7dd-4de6-9927-26aa1f88dbdc,bathing,2024-11-13 00:00:00+07,Use only natural products,8713357b-8795-4708-9929-b71d6defa251,c3fe3fdb-cea2-4a62-be78-4c10714d61c8
