stay_id,check_in,check_out,room_number,special_care,pet_id,staff_id
62e5ac7c-db1c-400b-9964-73638b01136d,10/31/2024,4/26/2018,WN1914,Avoid too much sun exposure,bfeb2221-9c64-4565-8d41-e875ff2f1fa4,c3fe3fdb-cea2-4a62-be78-4c10714d61c8
10943fc7-ecd4-45f9-bd0f-fb2d2160f8a5,6/25/2013,10/22/2016,TG1620,Requires special bedding,8170bff9-57fb-4421-81e7-fcae9469f652,4bdd6d6a-c33f-428a-9daf-982ba21473ff
6523d766-2b97-49b4-88d3-671ff80dd5db,3/7/2008,5/7/2011,QR5695,Needs regular ear cleaning,fe8b150a-4ed6-469b-a4b1-c0f7603b56ef,5869bfbc-a256-45e2-96a2-e375bbafbfd9
78c0c911-14ac-47e2-b9bc-39026253a175,4/28/2011,11/6/2012,UA7147,,1c84f6cd-4028-4ff6-b458-115fe66cf7e1,157cea7b-93f6-4484-8c7c-3b8dd2488616
e3a6df41-efa7-4252-a3b8-544785e9f3a2,5/12/2006,7/28/2022,BA7701,Requires gentle handling,4e644076-1568-408e-bef9-4239fa92ee76,150468d5-9310-434f-9853-ac9c9a13c384
a2c12135-ab29-43ae-82c7-adb3da862fe4,4/19/2015,10/4/2001,AA6712,Avoid stress or sudden movements,9cdd4d2c-3cf5-4cc8-9a49-2a490cb79817,7ecf7727-7970-47fb-a86b-72ba25d6f4c8
ddbac077-9e02-4c81-a0d3-2084f71115a4,2/21/2003,4/19/2001,LH1832,,b1ebf5ee-0ab9-4a90-a35c-d578b718cf1b,8499c576-c90e-428f-a69c-8992a8eb31b1
ac19b47d-945d-4635-9d88-8575f9888d32,6/22/2006,6/17/2014,BA5126,Requires specific flea treatment,8bfac1fc-9244-45bc-9afc-6abf2409d87c,1a21fac8-684b-4f13-b265-3c2234080641
042204b4-7339-48d6-8892-4c2773c9bac9,12/7/2008,2/9/2018,KL7528,Requires medication for anxiety,c61430cb-5b96-4383-8903-3c2a29848686,c4b787c3-cfab-490f-b8b5-81e862eecf83
91d6c461-d4ac-4068-93fe-bed31b4beae5,2/13/2022,7/28/2007,CX6637,Needs regular vet check-ups,a5b22202-998b-4fe9-ad87-643428ceb899,f21964c5-db3e-4b57-81fe-b6b0bcba8f80
8eb0929b-9c46-42f3-9360-c8b40db49043,10/4/2003,11/12/2012,NH5222,Avoid stress or sudden movements,78b73a45-f9b1-49f9-a9e6-7a53094957cc,6ee9f494-b192-4be5-a671-f47866777a74
020ba66d-8f0a-4784-84b9-06ca8fed757f,1/22/2006,2/16/2013,NZ9098,Special care for dental health,59cc566a-e1b3-47a4-b07d-89c774966c76,e0116204-1c52-4e68-ae53-0b079a01da2e
1decf17a-b382-47b8-a3ff-65bb27ba8749,2/16/2024,1/18/2023,SK2402,Avoid exposure to bright light,a6e5b3a8-6c42-4cbb-b715-2cbcbe678151,c644bf08-e946-472b-89da-29f6d6abac17
c11ed1a9-2e9d-4dc6-8ef5-bf9694c1ebf5,6/24/2010,2/29/2024,CX9197,Needs regular ear cleaning,03b295af-a0ba-4501-a612-4b2d8a217511,02a4f188-45da-477d-952c-3a401d8a7a52
1a052414-1c91-43ab-9f95-5b753a12cf3d,6/2/2019,3/5/2002,TG6754,Needs regular ear cleaning,d3095d66-dc86-482e-88cc-5624d84de3a0,bd10350f-2fb6-41fe-827d-d8342db442cd
15daf189-47aa-4c71-badb-1eb8dea5055a,6/3/2015,10/4/2010,LH5850,Requires daily medication,9ec5abfe-1ad4-42d7-8681-37040b70e020,57b602e5-c2c9-4358-b15d-651412f69401
f1f0be28-bedf-4174-a599-e1fffda01427,6/24/2018,10/26/2016,AC8533,,bf2efc5e-10a4-4754-8d90-307d4fb36211,4b3bba6d-399c-4450-9fdf-b2a7a50e6787
c6e58804-c73d-493e-956a-9bd9767c4292,4/3/2005,2/11/2015,SQ8046,Must be kept warm,428b403a-d9a3-403f-84f7-27c5a478a6c0,6e133ba4-95f8-4352-92c2-a29b7f509c4a
0321d94f-ac49-41a5-ae50-c79faef530bd,1/11/2017,1/19/2024,IB5771,Needs assistance with mobility,94436956-f019-4f17-aba4-ea31559fb151,b9af1687-9551-4e56-99d9-da4a3051a29a
b0ab7612-43d2-4c02-b448-f647e7a52e24,4/22/2011,12/14/2006,AZ3116,Must be kept warm,03042c53-f849-4b54-99e1-6442b45c6ba8,c73856a3-e8e4-4941-910f-accbddbb7da6
9d980867-6d54-4931-8972-91260e42d6cb,6/4/2020,11/10/2020,LA2187,Avoid too much sun exposure,fdd67163-f279-4dd2-95b2-88c8a615a5bc,3b47a831-5007-4f3e-839f-b557eb561c23
5907a89c-9ddc-4cf1-a462-327046e4ffae,1/26/2017,5/22/2005,KE7832,Requires special bedding,ee89b3bd-5785-4056-9167-aca82823f943,caddb1b9-c89b-4d08-b893-bccbd5d7e2e8
84ff6a40-df4f-4944-a1fb-d0e49847f002,7/2/2020,2/19/2022,QF5176,Special care for dental health,88988eaf-59df-4829-baae-cafda02b8a42,442d9052-e7ae-4445-abee-0d54ab499a27
11ac0fa8-7a69-431d-8a96-44ace11a3828,2/4/2018,6/26/2022,WN2726,,f245023a-b565-49bc-845c-2859777234a8,84b08ece-2ce5-4a1d-b2b8-6a11ed82048f
03c52e46-913a-4b25-8862-ae807891e444,8/6/2014,11/19/2005,TG7442,Requires special bedding,b3ca1090-f608-42bb-8c13-c5c89dece2b1,af1aa844-aee3-46bf-b18f-4b7e7abf396d
2dddb783-4eb5-4ddc-a56c-fee10b5f8b9d,9/8/2007,11/10/2013,UA6626,Requires daily medication,e2055e4a-ae8b-4dbb-a509-b718abcce79b,e4148937-626c-4053-9e9e-df25343e0bb9
a83e0d07-e1a3-41ea-bffd-96625544a8d9,11/28/2020,5/27/2002,EK8895,Requires special bathing products,19bb05c4-391c-44bd-8718-1cff6f70f0ba,5c642651-6e83-4014-9788-82665cb2620d
c600d060-c30b-4355-9da7-9b730af4e2ff,7/16/2001,5/22/2022,AV8325,,1209a5c9-cfaf-4b90-aa86-b83b37de1fb6,aef3b0db-6d52-4f5a-ba55-54f053a5f9df
1ee6d706-fa06-4f6e-b07d-fb768ef2c484,9/18/2020,3/17/2003,KL7602,Special care for post-surgery recovery,e4419437-65c8-4112-a763-d860fb424ba7,988a967b-7d8d-42f9-81ec-a5fdbfae1f01
3fd4cf39-898e-4fc4-a464-8dea07d2c129,3/1/2009,3/11/2011,AC3769,Must be monitored for allergic reactions,5c28493f-b0e7-45bd-82ce-efccf69e8158,37b45687-12ed-4813-b74e-1b7d420e0ef4
3c8ec260-9efa-45b1-b7e6-e616b45ce0e9,11/25/2004,3/1/2025,QR5078,Special care for dental health,b1bc9f4d-c3c8-45bb-9c54-fd062797c9aa,72deb1e3-6649-4abe-9f87-2ba435e88b12
5865d672-c8e0-4561-bb70-b1ffc00935eb,4/11/2001,7/23/2005,TG4154,Requires medication for anxiety,662c16ed-055c-4647-ad20-b9d33e46f973,374a2bb2-1a11-4b74-a691-4e61fcff7b92
2bb128e0-0add-41ac-a7cb-fc75e2a8a95f,11/6/2008,3/15/2020,SA3457,,fa5bc1aa-2c39-46b6-9730-be031bc35ee6,e4231f86-48ee-4219-bd63-ff9090eb6d6e
37a2d608-a13a-4e33-8a45-9d3a7f6e9148,3/12/2006,6/9/2024,AI1996,,58f6ab49-432a-4f9e-81d0-7d4941bb4b64,6619e9c2-cd0c-4d63-abb5-300cff1107ba
ead16f37-3d81-4b88-926f-40f73f1d1e35,8/28/2014,9/30/2014,BA7089,,4a196194-f1e7-4bda-84f5-b10624b32665,71d9f58d-33f7-49f3-8a79-ac7b1bf10909
c4d99bc7-47fc-4ac5-a0b4-28934bedf475,6/11/2011,4/3/2014,NZ6359,Requires gentle handling,cad89368-b77e-4c2d-a731-2ea3ea41fdba,957a5eaf-f85e-406d-b864-44455a6c92dc
166c6ee2-faab-4402-8efd-fb1f1de0701d,4/29/2015,5/31/2013,AM7826,,c535ca16-27a5-4563-aac9-7759839986ac,17baa183-d4c9-4ff8-9720-4242540e2095
788d9518-eac1-499a-a9d0-b4602914d3aa,11/21/2024,12/15/2019,AC8669,,eaa81121-3ad8-4e8a-a9d1-6b776b93276c,d0ef698d-7228-4260-9fe7-1dcee2f78b72
911be47a-f226-493d-99f8-7fbf30ab96e8,10/8/2020,9/14/2018,SQ4092,Requires special bathing products,a2a36d98-966f-462c-accc-6a145db4decc,aef3b0db-6d52-4f5a-ba55-54f053a5f9df
e782b7fd-3d58-42e4-b759-26511198d8e7,12/15/2007,1/7/2025,SA6382,Avoid high-energy activities,7a01cd5c-cb34-4dcb-80d0-a24796a2eb9b,0741df1d-e8e1-4360-86b4-368827bcf00c
4ea5c347-a5f9-4ecb-b6d1-8002acb35e18,1/11/2014,12/19/2016,CX9545,Avoid stress or sudden movements,0482cede-0349-4474-be2b-7ffe4b8313a3,96bff401-44b0-41bf-a8f7-be7984101ef7
f3815255-977c-4d0e-86df-72aeaa449ebe,9/9/2021,4/11/2003,TG1611,Needs rest and quiet environment,116d59aa-5e05-41d2-9280-70d81b83118e,cad85ce6-23de-4cc4-9e49-fac639778dac
ac8363cb-a0a4-4a3c-846c-b73081f3fbe4,12/15/2004,8/14/2004,UA7147,Regular hydration,fc8670c4-9da9-4abe-9b70-8654d896a0a4,43c4431c-e919-4d11-82e8-74e354761952
c6e75f15-bd63-413d-937e-56426894143b,11/20/2000,2/24/2024,UA2052,Must be checked for skin irritations,fa0901aa-8a13-4906-ad44-f0f7987249f6,8cda449c-acc1-47a6-9fa0-661db32b0ee8
a2031a79-0a08-4bfe-898a-ac3a99768986,1/27/2006,9/4/2017,SK8375,,2a586f6c-c5fc-439b-b8fa-a477c47f891f,4e932fe1-3e71-4831-8ad6-2712b88204a4
0ea21b09-e05a-4254-b31c-141d90d35f35,11/10/2014,3/5/2012,QR6792,,94436956-f019-4f17-aba4-ea31559fb151,4bdd6d6a-c33f-428a-9daf-982ba21473ff
ecfd8000-c997-48e6-abad-93977061fb19,9/12/2002,9/21/2009,EK4646,,0fff6024-e34d-4a66-8e20-b35ee6bf6dae,43846b2c-e792-4f9c-8cb2-3534fc607fc3
44dd8faa-a1cd-431a-8b1f-72ca9cf5b922,10/27/2008,7/3/2024,BA9018,Needs frequent short walks,bb78f929-507e-41ee-a42e-92c639f6caa1,b415e80c-91a8-44d8-bc4f-7acf2515bf59
4c977a15-7cb7-4414-befd-7dcfde54fcfd,7/12/2009,9/2/2008,QF2960,Has sensitive skin,f217d766-f029-4018-8140-90d34c7b1a74,b01e6877-4437-4dbe-9ec7-8100d13cbee7
4f0143c9-e325-496b-9944-733a16953ed6,5/21/2008,10/6/2009,QR2001,,3015b4da-583e-428e-a76c-84a164cc8d0b,c6abbc2c-7d04-4c0e-80e7-6a098f97b5f8
b1e901f4-7edb-4d32-8128-df711bc68400,11/22/2010,4/10/2017,SK7593,Special care for dental health,60de1c36-b269-4862-a123-d2a49b37d90d,150468d5-9310-434f-9853-ac9c9a13c384
2301d520-2cb7-46b7-83ad-94dc197a1b33,6/13/2014,3/22/2019,AI8986,Needs a special diet,7bd7850f-d872-462f-88ff-9b26a60bae72,4b64f4f9-d58e-4758-b992-69b21387726a
6d07eb0e-5dfd-4e31-a26a-6c3e8cc81bad,11/7/2024,10/23/2004,NH7063,Avoid too much sun exposure,c88600b8-df9d-4c2d-b2cb-86733564be90,6619e9c2-cd0c-4d63-abb5-300cff1107ba
560e2055-a512-4350-8429-f2bdd98ad89a,1/7/2022,11/25/2004,UA8290,Needs regular vet check-ups,118a0be2-6210-42b9-b701-52b6d5be8254,23ee3c69-ea03-450b-8523-16abc931ebc0
7f46339d-ace6-45b3-b2a3-0d2ee3af604a,1/25/2018,1/3/2024,AV8136,,d82d3bcd-974d-4dde-9771-c590b5da0c34,54659c5b-01e5-4fed-a960-88e75d563c52
04297c48-b1fa-4e99-a06d-8656dd5b5c24,12/30/2003,7/14/2019,AI5401,Regular hydration,b1a09f92-b04a-4818-96b2-0be947e1e017,92699c19-4f09-4cf1-9f70-f1fa69476481
2b4bc547-eddc-4b26-8b74-c75ce0e28b82,3/3/2021,7/4/2020,NZ5236,,027ed66c-bb1d-4dab-9076-67c814f1563f,d0ef698d-7228-4260-9fe7-1dcee2f78b72
7f381c11-6e81-4f65-9047-2b4570e69275,12/26/2024,4/27/2007,QF9225,Must be kept indoors,a95d488b-4958-4df8-94ba-12549e6f18b6,97db9295-e740-4097-a2a8-562d830d0291
2f195007-c74c-4f5e-b3ad-4f4eca0fc27e,7/5/2007,8/24/2005,LA9709,Special care for dental health,eb3da78a-f064-4869-b567-9b40dcdd2b14,6143512c-f7d1-41bd-bacf-fd4cd790b297
57b854e1-c82a-4b06-8687-ec7167956599,8/1/2012,1/24/2007,AA4882,Requires specific flea treatment,8533cc91-8303-4e6f-956b-bc12598d589a,96ed3445-5a7f-4f2c-aded-5c82df8aa250
92b473c7-1da3-4659-859c-ed9989fb7994,1/8/2021,5/24/2018,AF1454,Needs extra attention due to age,17cafc27-582c-4861-a81b-091b8ecc47f2,bad92d22-dafc-4480-b866-716948d3011d
f2399d5c-8281-492d-9231-97d4ed008a33,4/17/2006,10/27/2017,AV9166,Requires medication for anxiety,163165b1-39b4-4c92-9460-4a554947f10f,f21964c5-db3e-4b57-81fe-b6b0bcba8f80
16650242-10a6-4d0d-ae13-9e991d18ed71,7/2/2006,3/21/2017,AV2656,Avoid stress or sudden movements,fc63b5e5-7685-4163-a115-bebf51564ce1,fb81a400-08a2-4f98-96c7-71a296b3c40f
f5cfbcd7-ab18-441c-866f-7300926f4c18,3/2/2007,5/20/2006,IB7853,Requires specific flea treatment,ab22ee16-03c6-4766-8069-9c88edbe55d0,4695f1c4-91b6-48e3-9704-f1ae9eb62f5b
d8ad5ff7-33fe-4294-a915-4ccea608036c,5/29/2001,6/11/2004,NZ2874,Avoid exposure to bright light,61200e27-d365-4fa0-9ad4-6eb485585f0f,fb81a400-08a2-4f98-96c7-71a296b3c40f
6a120606-b4dd-49aa-8ee3-26f9131e3935,2/1/2014,2/1/2009,LA1118,,526cae3c-fa6e-478d-a439-d9298f9e38d2,c644bf08-e946-472b-89da-29f6d6abac17
a2678e44-8ca6-47c0-841d-5210aa09bdff,4/14/2020,12/3/2018,SQ1487,Requires special bedding,4f95eb2e-c1f9-46fe-9378-d210f47fd79f,584cfd66-d099-4592-9bb6-d7aa9abe6680
c710d309-ecb9-4a13-b752-7df65e5bf68c,2/21/2014,2/26/2014,LA9571,Regular eye drops,078b25b6-e4c9-42f5-8f7e-856e57c424eb,e003d879-2744-42a9-91b5-132a097f5fb4
0d451532-e9b7-40ab-9f2b-83768520fa47,11/6/2010,2/6/2005,SK9370,Must be kept indoors,d1d999d7-a788-4705-aabd-36ff9bb3759d,e0116204-1c52-4e68-ae53-0b079a01da2e
a704a6ca-5e8e-4e67-a4ed-201656a8aea3,8/12/2012,12/9/2024,AM5106,Regular hydration,dd4bf086-d235-4822-ba52-1321a762413b,584cfd66-d099-4592-9bb6-d7aa9abe6680
746c318c-3c3c-4810-a613-2d7d0b1caee5,8/19/2010,10/9/2022,KE1960,Requires gentle handling,71f03022-977e-430e-b295-f1768c643d71,96ed3445-5a7f-4f2c-aded-5c82df8aa250
58f1e507-38f3-45c8-b808-aa7b7361a54c,11/5/2019,3/4/2015,WN2042,Regular eye drops,56171010-8d80-4c0c-9ba2-617dca754698,0b5f28ce-e11a-4589-aa3d-b49b50d329c2
57da7a11-fba2-4bc7-ae8f-b5ff681b09b8,11/30/2016,1/28/2011,SK8067,,0849079d-1456-4aa1-95e8-785120c59ef8,a9c5e2ec-1b94-40ad-8462-960f685889f1
c7b5d7aa-9b5f-45ec-aa94-1c0ab522ad81,2/3/2010,12/5/2019,LA4664,Needs frequent short walks,2a60737c-e6fc-4b05-b85e-cad5fb0d6ad3,b83de6fa-efa0-49b7-ade0-51e04b85aba8
1e750289-c2a0-4556-8522-957cbc68c89c,9/28/2022,6/19/2012,UA8020,Special care for post-surgery recovery,9ee16fbe-13e2-49b2-801c-e361569b8e06,8fec7236-ae69-4cdc-8e32-be45be2ea437
3fc1bd02-b0e0-4f1f-b213-6447ba982f08,4/8/2004,2/26/2020,AI2702,Must be groomed gently,f5a3ca12-b7f4-49e6-a8ff-31a77ab839df,7d5c62ab-dcb8-4dd1-8de9-12c0787c4367
10514592-eb75-4243-b461-6e748c297ff9,11/18/2017,6/28/2022,UA1324,Must be monitored for allergic reactions,3e44b13e-bf4b-4473-a32f-d67ba77ad64d,b1b11210-6b4f-4632-ab7c-f37db90d09f8
554a3d3a-06c5-4af1-8f4b-5832a30d4456,11/4/2012,6/25/2010,LA6794,Needs frequent short walks,936a7893-331b-4762-9b1d-17b0c39309d4,e3600f3a-6cbc-42af-b097-62cdcc6b5021
d449a1dc-752d-4bd6-8a1e-995a852cdcea,3/6/2012,5/31/2017,AM4416,,8662b0d4-9a08-403e-83a2-34afe3340912,b379e324-1b90-4a95-8983-4fed36413fb9
d8df5e85-1fcf-40f7-b646-efcce41ee862,8/19/2020,8/24/2016,AM2579,Special care for dental health,4eeabad7-d2e5-41d6-a67a-c477a7baf4cb,eb6f2b61-b3f7-427e-bb7e-a932ad0355ac
e75e2500-7abc-4e64-af38-65b6139dd294,7/21/2005,3/22/2015,SA1644,Needs a special diet,6e187917-9f02-4b25-ac96-9cf88f6da229,b770bf74-e2a7-4bb6-99be-61c91d3546a5
5235c179-54b2-46e0-8ffd-93954feb9408,4/9/2017,6/26/2019,AF4268,Needs a special diet,cec364de-f2d8-41ae-ab02-8876e9c8d3f6,81caaf0a-2f77-43df-bee1-25f5d1547615
599986a7-6db5-4086-aa67-c10af441d066,11/20/2009,7/12/2017,QF8236,Requires daily medication,efc3aa29-8cbb-4fb4-ac4e-43e7b5681e6e,157cea7b-93f6-4484-8c7c-3b8dd2488616
bd16cb34-5fe5-4193-97b2-5d1c8defe28a,8/5/2001,11/30/2022,NZ3217,Requires daily medication,db30e9d4-628f-48d7-86f6-8982bff47145,4bdd6d6a-c33f-428a-9daf-982ba21473ff
b6404e13-952e-43dc-8344-fae2f086dd13,4/25/2003,12/7/2004,WN9336,Must be kept on leash at all times,846ae093-77c8-4f40-82e8-0bd1ac931069,534d5877-bacf-4e22-a22a-898589831cc1
2f50e486-1ac3-46d0-932a-10554cfdf927,11/13/2024,8/1/2010,KE4715,Avoid exposure to bright light,9050a535-b2b8-4123-8dcd-fa6ff3e9a643,7ecf7727-7970-47fb-a86b-72ba25d6f4c8
c3cd1866-9675-45ce-a5ae-748b9eb4bfcb,11/28/2009,12/5/2008,LH4170,Requires gentle handling,319924a2-5772-458a-abf8-d2b567a71e85,84b08ece-2ce5-4a1d-b2b8-6a11ed82048f
afe09abc-6033-4c12-aca7-a28a96c39dff,3/13/2015,1/6/2016,NZ7151,,1409c3dd-8c76-4fa5-a19c-10f57cc1b797,053713f3-b33f-48a3-abf5-8c2dfab04c85
aba9a591-0aca-4ad2-acfd-c7f5739aea2b,6/22/2018,7/19/2024,IB4766,Avoid too much sun exposure,757cdc3e-1cab-4feb-aa96-d41c71400f30,60809305-1e07-42bd-9013-30093d6c919c
1d11e6e8-83a1-4bd2-9e30-dc76b6282454,3/30/2021,7/2/2018,AV9505,Must be kept on leash at all times,ca1ab56f-afe6-4f92-bdd0-b9a6a13623d3,6143512c-f7d1-41bd-bacf-fd4cd790b297
bc71d07f-c3b6-4533-a6c6-fb3a7b0606a0,12/23/2016,9/4/2004,SK3962,Requires special bathing products,ea773fed-233a-4886-a665-efeb3011c0a7,0211b722-86d3-40b2-afbc-84e904f09f4e
d4bdf40b-a39f-40a2-9c95-4f76381ba4eb,9/29/2019,12/20/2019,DL2477,Must be checked for skin irritations,abcc5604-0a3c-40f9-a3c7-238c2ad3b784,19d9742c-f9ff-446f-958a-0fbe788bd943
5b040710-82b1-4f7b-bfa8-ed5f375e5c30,4/27/2003,12/4/2010,AC2767,Must be monitored for allergic reactions,bc4e8803-d22a-4c91-b29e-a6d2f47bfa8f,efae3282-968d-4f23-980d-677010c1fb51
34856b30-5638-4ba5-a891-20a8e5ea2a0b,9/5/2021,4/10/2016,AC2255,Regular hydration,4d4083c5-b92d-45ca-a799-57e3c8091b07,4695f1c4-91b6-48e3-9704-f1ae9eb62f5b
89b2c7cd-5cb4-455e-8bed-cd732c2c805e,11/20/2001,2/8/2006,AM8176,Must be kept indoors,2d967b16-4415-47c2-8bd1-4dd6c6353df8,ab5db6a6-a808-4948-9d58-9768db0fc32f
084b99ed-52d4-4fa3-a9e5-de0c8ccbad8b,1/22/2009,6/24/2007,IB4996,Needs rest and quiet environment,f48a95d3-269b-46ee-9167-27c1f8efff2b,acafc289-d4eb-4e89-a6fa-907b89ba74fd
3b5000aa-3e61-463a-a3b3-7681a6ae0610,6/27/2013,8/18/2001,QR7112,,f4827f1c-313b-4a8d-8832-e3c441efa930,01243cca-3841-4158-b375-4cf95720f081
080f5dce-b6f0-4fde-b274-743660e1fe70,9/24/2022,4/29/2004,LH6417,Avoid too much sun exposure,993b04c4-4714-423b-a146-41246db840c3,19d9742c-f9ff-446f-958a-0fbe788bd943
f98b5e5b-afbe-4855-b7c1-0cbc47b304b8,10/11/2020,1/21/2020,DL9517,Needs regular ear cleaning,02f13063-8cef-412e-b562-30084a731528,2b3f83d3-249b-4c26-816e-2bf68a066252
e7c2ae11-8fef-4289-b93d-ea11656b1e4d,2/19/2009,3/21/2016,QR9037,Requires daily medication,15539fb7-5196-4065-94fb-ce1de20ef922,220e3838-5b19-4bf4-b019-1d3c4fe08fc8
a36619d5-b083-47bd-9189-97da2e79d274,11/29/2016,5/5/2013,AF5551,Must be kept warm,f842103b-86a6-4351-a136-a9c30c0afa13,5fe1fd70-b82d-4c74-99fe-613b6da89ece
f03371bf-80bd-4e9f-aae3-4c8d66d49552,9/6/2004,2/7/2004,LA6492,,4937d174-e699-4ee0-b1ce-777bf1863282,13045b39-8260-4d94-af01-87616eb0ab79
235ced44-ec5a-4abc-b0d3-f11c89d77571,1/26/2002,9/26/2007,AV2826,Avoid too much sun exposure,fa0901aa-8a13-4906-ad44-f0f7987249f6,80fcff5f-14af-4221-9273-3279125ac847
badd4429-3f0e-4775-9f73-32f21e52ba65,5/26/2006,3/25/2010,KE3468,Must be kept on leash at all times,286cabf3-c513-46ee-a432-0f3ec8a80dbf,988a967b-7d8d-42f9-81ec-a5fdbfae1f01
3305a2a4-963b-411d-a934-fcd68bac4f3d,9/26/2017,4/8/2015,AI5848,,6484ebaf-104e-4dae-8429-7b9b60ae9020,2c5074b6-1bfb-49a3-bd51-85aae7f86ffd
b1d32d2d-f79e-4e90-aa74-73d804899455,1/29/2002,4/12/2014,ET5547,Special care for dental health,d3861b52-5da1-4c9c-a8a9-0c9226868fdf,c3fe3fdb-cea2-4a62-be78-4c10714d61c8
cf481eca-92c2-4a22-92df-9632cfbfe519,10/10/2024,12/12/2020,QF2853,Requires special bathing products,519643d4-81fa-48b0-affd-c69d0c597e31,374a2bb2-1a11-4b74-a691-4e61fcff7b92
ec57bc01-85d0-4816-9e25-a07b44559216,8/10/2008,11/29/2008,AI7401,Avoid exposure to bright light,d025fd47-1808-4260-8054-4c069c95f53e,dab552dd-9544-48ef-9438-a9def7ca4f13
8c7f14f4-84c7-408d-8b89-fa17ad0f60a6,6/30/2018,8/6/2002,ET3363,Needs regular vet check-ups,ecb32ee0-b2b8-4137-a2f3-f2706b0cdaf7,2c5074b6-1bfb-49a3-bd51-85aae7f86ffd
e45ece9f-51ea-480f-bc3e-d1290af2b926,8/24/2016,10/19/2020,LA8602,Requires daily medication,d7563d0c-8609-46f2-9768-159aef549307,762e8ac4-f21a-4cbf-a141-0f107166bb8a
cc88cfdb-59d2-48dc-ad77-2d56d2978f78,5/3/2016,6/28/2001,KE2501,Needs rest and quiet environment,06b3af54-cc40-4e9c-bf20-240624f6584f,4e932fe1-3e71-4831-8ad6-2712b88204a4
7a135edc-7b67-4f4f-84c0-5e25af76796e,2/4/2005,2/18/2020,SQ7791,Must be kept indoors,f217d766-f029-4018-8140-90d34c7b1a74,0b5f28ce-e11a-4589-aa3d-b49b50d329c2
d2b62289-1a51-49c9-a4bc-25a184e7975f,3/31/2009,6/14/2001,CX9286,Needs extra attention due to age,cd5ed4c5-9469-443e-846b-05075a64f553,a1cd9473-6617-44f4-862e-05eebcc0a439
3af04065-08d5-43ca-9880-19074884dba6,11/19/2000,2/9/2020,SA2287,Must be monitored for allergic reactions,8533cc91-8303-4e6f-956b-bc12598d589a,1c08946a-c7af-40ef-a6ff-d7e31e52fd24
83d48bcc-9ee7-47cb-922e-9ff67dcde1bf,7/14/2010,5/19/2004,WN9145,Must be checked for skin irritations,7a28c42e-ba22-4077-a96b-1d7875d77581,957a5eaf-f85e-406d-b864-44455a6c92dc
4b274b76-241c-4a9d-8887-7376b2bb023a,3/27/2019,7/1/2013,TG3547,Must be kept on leash at all times,331f00ee-acaa-4661-8c17-db9e5b7ab539,cad85ce6-23de-4cc4-9e49-fac639778dac
b584971c-5513-4678-87a4-c73f6438ca4f,9/15/2014,7/1/2021,AV3764,Regular eye drops,d01a372a-cbc9-43aa-8d63-6452a5a708f3,e4148937-626c-4053-9e9e-df25343e0bb9
79480242-30ea-4c69-a921-fd557c285156,1/9/2016,12/7/2016,NZ3672,Must be kept warm,4eeabad7-d2e5-41d6-a67a-c477a7baf4cb,f8d173cf-1ae4-4886-90ee-d3019db2162e
c28dfa79-5338-4db4-9bb5-110ddc8a6b6d,8/16/2003,8/8/2004,KE6224,,b5bcc60c-2a11-4d59-ba94-807dfde01b6d,e4148937-626c-4053-9e9e-df25343e0bb9
64ba5862-e6d8-4593-b6bb-91de6c70265d,7/2/2016,8/18/2003,CX8163,,331f00ee-acaa-4661-8c17-db9e5b7ab539,91cf4dce-7dfa-418f-b6cf-5d4a14394b29
9bfe727a-3796-415b-960c-e5bb44024a47,9/2/2005,7/23/2013,AM9824,Requires gentle handling,21c9bfde-d049-461a-99c1-c7dedb351431,efae3282-968d-4f23-980d-677010c1fb51
504e1b01-907e-450a-8048-0e280b746710,4/14/2009,7/22/2012,AM6493,Needs assistance with mobility,66213735-e5a1-40e1-b987-24fc5720aa5c,96ed3445-5a7f-4f2c-aded-5c82df8aa250
f7d14f28-d7f7-4b88-9b16-e5c555699aa5,5/22/2018,5/6/2012,AZ9450,Regular hydration,46617c5b-d0a3-4fb7-ad24-0e093db40b2e,988a967b-7d8d-42f9-81ec-a5fdbfae1f01
e358f8c1-ee35-4e20-861b-dfc19add3eae,12/16/2013,4/4/2010,TG1974,Must be kept on leash at all times,b8a555cb-1e7a-4bf9-a61e-0cdb3e5be30b,2dfa3cb6-8e1e-42d6-9334-56fdd6035c10
ef91cf48-f240-464d-8c26-29b9d17ccfc5,7/30/2003,3/24/2003,ET4536,Needs assistance with mobility,98d025fe-c7f9-4a03-b0ee-a07c2583e244,7d5c62ab-dcb8-4dd1-8de9-12c0787c4367
5caab52c-651d-485f-90b0-cc55802365bf,6/30/2007,4/26/2010,SK9545,Needs extra attention due to age,e6a920ce-8d5f-4d93-bf7d-cfc0aa9e6b9e,53d5c300-566d-4631-bb65-9b816561c56d
69959c45-2c65-4413-9df3-4c62c542c615,7/5/2013,8/27/2021,DL3432,,662c16ed-055c-4647-ad20-b9d33e46f973,ca3ef9ee-70e3-4531-ab54-57ee5febade5
71c5d6d2-6103-4282-8c45-b716a2e68ed4,1/20/2005,6/3/2017,DL9737,Avoid stress or sudden movements,21c9bfde-d049-461a-99c1-c7dedb351431,5c642651-6e83-4014-9788-82665cb2620d
f09874f5-7443-4836-8573-ee34e08a2284,2/4/2012,8/7/2003,DL2192,,7bd7850f-d872-462f-88ff-9b26a60bae72,cac42993-c181-43e9-a21e-faa65a3ce402
